Source       ,Target       ,Type   ,Category              ,Weight
DOID:6364    ,PA445676     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA444466     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:6364    ,PA444065     ,Dirigé ,WITH_COMMON_TREATMENT ,   5.0
DOID:6364    ,DOID:11257   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,DOID:11832   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA445093     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:6364    ,PA444020     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:6364    ,PA443970     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA445254     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA447197     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA446854     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA447196     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
DOID:6364    ,DOID:2055    ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
DOID:6364    ,PA444675     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA447207     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,DOID:2559    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA443433     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:6364    ,PA445555     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:6364    ,PA445174     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:6364    ,PA445883     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA444403     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA447198     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA447199     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:6364    ,DOID:10762   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA444253     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,DOID:7725    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA444949     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:6364    ,DOID:381     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,DOID:3223    ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
DOID:6364    ,DOID:11206   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,DOID:10763   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,DOID:2965    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:6364    ,DOID:6725    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,DOID:302     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:6364    ,DOID:14320   ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:6364    ,PA166048826  ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:6364    ,PA445724     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:6364    ,PA445301     ,Dirigé ,WITH_COMMON_TREATMENT ,   6.0
DOID:6364    ,DOID:9600    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA445315     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA447004     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:6364    ,PA447294     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA447212     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA443434     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:6364    ,PA444071     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA447211     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:6364    ,DOID:150     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:6364    ,PA445312     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,DOID:8866    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,PA445672     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:6364    ,DOID:3324    ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
