DrugBank ID	Name	SMILES	InChI	Generic Names	Wikidata URL
00958	carboplatin	N.N.O=C1O[Pt]OC(=O)C11CCC1	InChI=1S/C6H8O4.2H3N.Pt/c7-4(8)6(5(9)10)2-1-3-6;;;/h1-3H2,(H,7,8)(H,9,10);2*1H3;/q;;;+2/p-2	CBDCA ; cis-(1,1-Cyclobutanedicarboxylato)diammineplatinum(ii) ; cis-Diammine(1,1-cyclobutanedicarboxylato)platinum ; cis-Diammine(1,1-cyclobutanedicarboxylato)platinum(II) ; JM-8 ; Paraplatin	http://www.wikidata.org/entity/Q415588
06795	mafenide	C1=CC(=CC=C1CN)S(=O)(=O)N	InChI=1S/C7H10N2O2S/c8-5-6-1-3-7(4-2-6)12(9,10)11/h1-4H,5,8H2,(H2,9,10,11)	4-(aminomethyl)benzenesulfonamide ; 4-Homosufanilamide ; Bensulfamide ; Mafenide ; Maphenidum ; Sulfamylon	http://www.wikidata.org/entity/Q3843044
00061	pegademase bovine				http://www.wikidata.org/entity/Q20801767
00335	atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)	Noten ; 1-p-Carbamoylmethylphenoxy-3-isopropylamino-2-propanol ; 2-(p-(2-Hydroxy-3-(isopropylamino)propoxy)phenyl)acetamide ; 4-(2-Hydroxy-3-((1-methylethyl)amino)propoxy)benzeneacetamide ; Aircrit ; Alinor ; Altol ; Anselol ; Antipressan ; Apo-Atenolol ; Atcardil ; Atecard ; Atehexal ; Atenblock ; Atendol ; Atenet ; Ateni ; Atenil ; Atenol 1A pharma ; Atenol acis ; Atenol AL ; Atenol Atid ; Atenol Cophar ; Atenol ct ; Atenol Fecofar ; Atenol Gador ; Atenol Genericon ; Atenol GNR ; Atenol Heumann ; Atenol MSD ; Atenol NM Pharma ; Atenol Nordic ; Atenol PB ; Atenol Quesada ; Atenol Stada ; Atenol Tika ; Atenol Trom ; Atenol von ct ; Atenol-Mepha ; Atenol-ratiopharm ; Atenol-Wolff ; Atenolin ; Atenolol ; Atenolol (JAN/USP) ; Atenolol [USAN:BAN:INN:JAN] ; Atenololum ; Atenololum [INN-Latin] ; Atenomel ; Atereal ; Aterol ; Betablok ; Betacard ; Betasyn ; Betatop Ge ; Blocotenol ; Blokium ; Cardaxen ; Cardiopress ; Corotenol ; Cuxanorm ; Duraatenolol ; Duratenol ; Evitocor ; Farnormin ; Felo-Bits ; Hipres ; Hypoten ; Ibinolo ; Internolol ; Jenatenol ; Juvental ; Lo-ten ; Loten ; Lotenal ; Myocord ; Myocord® ; Normalol ; Normiten ; Normiten® ; Oraday ; Ormidol ; Panapres ; Plenacor ; Premorine ; Prenolol ; Prenormine ; Prinorm ; Scheinpharm Atenol ; Seles beta ; Selobloc ; Serten ; Servitenol ; Stermin ; Tenidon ; Tenobloc ; Tenoblock ; Tenolol ; Tenoprin ; Tenoretic ; Tenormin ; Tenormin® ; Tenormine ; Tenormine [French] ; Tensimin ; Tredol ; Unibloc ; Uniloc ; Vascoten ; Vericordin ; Wesipin ; Xaten	http://www.wikidata.org/entity/Q411325
11089	docusate	CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O	InChI=1S/C20H38O7S/c1-5-9-11-16(7-3)14-26-19(21)13-18(28(23,24)25)20(22)27-15-17(8-4)12-10-6-2/h16-18H,5-15H2,1-4H3,(H,23,24,25)	1-(2-Methylphenyl)-Ethanone ; 1-(2-Methylphenyl)ethanone ; 1-(2-Tolyl)ethanone ; 1-(Methylphenyl)-Ethanone ; 1-(Methylphenyl)ethan-1-one ; 1,4-bis(2-ethylhexoxy)-1,4-bis(oxidanylidene)butane-2-sulfonic acid ; 1,4-bis(2-ethylhexoxy)-1,4-diketo-butane-2-sulfonic acid ; 1,4-bis(2-ethylhexoxy)-1,4-dioxo-2-butanesulfonic acid ; 1,4-bis(2-ethylhexoxy)-1,4-dioxo-butane-2-sulfonic acid ; 1,4-bis(2-ethylhexoxy)-1,4-dioxobutane-2-sulfonic acid ; 2-Acetyltoluene ; 2'-Methyl-Acetophenone ; 2'-Methylacetophenone ; 2'-Methylacetylphenone ; Acetophenone, 2'-methyl- (8CI) ; Docusate hydrogen ; Ethanone, 1-(2-methylphenyl)- (9CI) ; Methyl O-tolyl ketone ; O-Acetyltoluene ; O-Methyl acetophenone ; O-Methylacetophenone	http://www.wikidata.org/entity/Q27105309
01269	panitumumab				http://www.wikidata.org/entity/Q417775
09054	idelalisib	CCC(C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5	InChI=1S/C22H18FN7O/c1-2-15(28-20-18-19(25-11-24-18)26-12-27-20)21-29-16-10-6-9-14(23)17(16)22(31)30(21)13-7-4-3-5-8-13/h3-12,15H,2H2,1H3,(H2,24,25,26,27,28)/t15-/m0/s1	Idelalisib ; 5-Fluoro-3-phenyl-2-((S)-1-(9H-purin-6-ylamino)-propyl)-3H-quinazolin-4-one ; 5-fluoro-3-phenyl-2-[(1S)-1-(3H-purin-6-ylamino)propyl]quinazolin-4(3H)-one ; CAL-101 ; CAL-101/CAL101 ; GS-1101 ; Zydelig®	http://www.wikidata.org/entity/Q5908266
14750	cidoxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	InChI=1S/C19H21NO/c1-20(2)13-7-11-17-16-9-4-3-8-15(16)14-21-19-12-6-5-10-18(17)19/h3-6,8-12H,7,13-14H2,1-2H3/b17-11-	(Z)-doxepin ; Cidoxepin ; Sinequan ; Zonalon	http://www.wikidata.org/entity/Q416791
00883	isosorbide dinitrate	C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-]	InChI=1S/C6H8N2O8/c9-7(10)15-3-1-13-6-4(16-8(11)12)2-14-5(3)6/h3-6H,1-2H2/t3-,4+,5-,6-/m1/s1	Isosorbide dinitrate ; ISDN ; Dilatrate ; 1,4 ; 1,4:3,6-Dianhydrosorbitol 2,5-dinitrate ; 3,6-Dianhydrosorbitol 2,5-dinitrate ; Carvasin ; Cedocard retard ; D-Isosorbide dinitrate ; Dianhydrosorbitol 2,5-dinitrate ; Dilatrate-Sr ; Dinitrate d'isosorbide ; Dinitrato de isosorbida ; Dinitroisosorbide ; Dinitrosorbide ; Flindix ; ISDN , Isosorbide dinitrate ; Isoket ; Isorbid ; Isordil ; Isosorbide 2,5-dinitrate ; Isosorbide Dinitrate ; Isosorbidi dinitras ; Nitrosorbide ; Sorbide nitrate ; Sorbidilat ; Sorbidnitrate ; Sorbitrate	http://www.wikidata.org/entity/Q179748
01329	cefoperazone	CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O	InChI=1S/C25H27N9O8S2/c1-3-32-8-9-33(21(39)20(32)38)24(42)27-15(12-4-6-14(35)7-5-12)18(36)26-16-19(37)34-17(23(40)41)13(10-43-22(16)34)11-44-25-28-29-30-31(25)2/h4-7,15-16,22,35H,3,8-11H2,1-2H3,(H,26,36)(H,27,42)(H,40,41)/t15-,16-,22-/m1/s1	(6R,7R)-7-({(2R)-2-[(4-ethyl-2,3-dioxopiperazine-1-carbonyl)amino]-2-(4-hydroxyphenyl)acetyl}amino)-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid ; CPZ	http://www.wikidata.org/entity/Q2325775
SALT001026	mercaptopurine hydrate	C1=NC2=C(N1)C(=S)N=CN2.O	InChI=1S/C5H4N4S.H2O/c10-5-3-4(7-1-6-3)8-2-9-5;/h1-2H,(H2,6,7,8,9,10);1H2	1,7-dihydro-6H-purine-6-thione hydrate ; 1,7-dihydro-6H-purine-6-thione monohydrate ; 6-Mercaptopurine hydrate ; 6-Mercaptopurine monohydrate ; Mercaptopurine hydrate ; mercaptopurine monohydrate	http://www.wikidata.org/entity/Q27114691
00308	ibutilide	CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O	InChI=1S/C20H36N2O3S/c1-4-6-7-8-9-16-22(5-2)17-10-11-20(23)18-12-14-19(15-13-18)21-26(3,24)25/h12-15,20-21,23H,4-11,16-17H2,1-3H3	Ibutilide ; Corvert® ; Ibutilid ; Ibutilida ; Ibutilidum ; N-(4-{4-[ethyl(heptyl)amino]-1-hydroxybutyl}phenyl)methanesulfonamide ; U-70226E	http://www.wikidata.org/entity/Q3791612
00503	ritonavir	CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O	InChI=1S/C37H48N6O5S2/c1-24(2)33(42-36(46)43(5)20-29-22-49-35(40-29)25(3)4)34(45)39-28(16-26-12-8-6-9-13-26)18-32(44)31(17-27-14-10-7-11-15-27)41-37(47)48-21-30-19-38-23-50-30/h6-15,19,22-25,28,31-33,44H,16-18,20-21H2,1-5H3,(H,39,45)(H,41,47)(H,42,46)/t28-,31-,32-,33-/m0/s1	A-84538 ; ABBOTT-84538 ; ABT 538 ; ABT-538 ; N-[(1S,3S,4S)-1-benzyl-3-hydroxy-5-phenyl-4-{[(1,3-thiazol-5-ylmethoxy)carbonyl]amino}pentyl]-N~2~-(methyl{[2-(1-methylethyl)-1,3-thiazol-4-yl]methyl}carbamoyl)-L-valinamide ; Norvir® ; Ritonavir ; Ritonavirum	http://www.wikidata.org/entity/Q422618
00297	Bupivacaine-(RS)	CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C	InChI=1S/C18H28N2O/c1-4-5-12-20-13-7-6-11-16(20)18(21)19-17-14(2)9-8-10-15(17)3/h8-10,16H,4-7,11-13H2,1-3H3,(H,19,21)	W-7 ; (±)-bupivacaine ; 1-butyl-2',6'-pipecoloxylidide ; 1-butyl-N-(2,6-dimethylphenyl)-2-piperidinecarboxamide ; dl-1-butyl-2',6'-pipecoloxylidide ; DL-bupivacaine ; racemic bupivacaine	http://www.wikidata.org/entity/Q422806
04844	tetrabenazine	CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC	InChI=1S/C19H27NO3/c1-12(2)7-14-11-20-6-5-13-8-18(22-3)19(23-4)9-15(13)16(20)10-17(14)21/h8-9,12,14,16H,5-7,10-11H2,1-4H3	2-oxo-3-isobutyl-9,10-dimethoxy-1,3,4,6,7,11b-hexahydro-2H-benzoquinolizine ; Nitoman® ; Revocon® ; Ro-19569 ; TBZ ; Tetrabenazina ; Tetrabenazine ; Tetrabenazinum ; 1,2,4,6,7,11b-hexahydro-3-isobutyl-9,10-dimethoxy-2H-benzo[a]quinolizin-2-one ; 2-oxo-3-isobutyl-9,10-dimethoxy-1,2,3,4,6,7-hexahydro-11bH-benzo[a]quinolizine	http://www.wikidata.org/entity/Q413050
00754	ethotoin	CCN1C(=O)C(NC1=O)C2=CC=CC=C2	InChI=1S/C11H12N2O2/c1-2-13-10(14)9(12-11(13)15)8-6-4-3-5-7-8/h3-7,9H,2H2,1H3,(H,12,15)	(+-)-3-ethyl-5-phenylhydantoin ; (+-)-3-Ethyl-5-phenylhydantoin ; 1-ethyl-2,5-dioxo-4-phenylimidazolidine ; 1-Ethyl-2,5-dioxo-4-phenylimidazolidine ; 3-ethyl-5-phenyl-2,4-imidazolidinedione ; 3-Ethyl-5-phenyl-2,4-imidazolidinedione ; 3-Ethyl-5-phenyl-imidazolidine-2,4-dione ; 3-ethyl-5-phenylhydantoin ; 3-Ethyl-5-phenylhydantoin ; 3-ethyl-5-phenylimidazolidin-2,4-dione ; 3-Ethyl-5-phenylimidazolidin-2,4-dione ; Ethotoin ; Ethotoïne ; Ethotoinum ; Etotoina ; Peganone®	http://www.wikidata.org/entity/Q4533122
13659	tenonitrozole				http://www.wikidata.org/entity/Q7700556
06768	ammonium DL-lactate	CC(C(=O)O)O.N	InChI=1S/C3H6O3.H3N/c1-2(4)3(5)6;/h2,4H,1H3,(H,5,6);1H3	Ammonium (+-)-lactate ; Ammonium lactate ; Ammonium Lactate ; BMS-186091 ; Lac-hydrin ; Lac-Hydrin ; Lactic acid ammonium salt	http://www.wikidata.org/entity/Q663358
00375	colestipol	C1C(O1)CCl.C(CNCCNCCNCCN)N	InChI=1S/C8H23N5.C3H5ClO/c9-1-3-11-5-7-13-8-6-12-4-2-10;4-1-3-2-5-3/h11-13H,1-10H2;3H,1-2H2	Colestipolum ; Copolymer of bis(2-aminoethyl)amine and 2-(chloromethyl)oxirane ; Epichlorohydrin-tetraethylenepentamine polymer	http://www.wikidata.org/entity/Q3294635
00091	cyclosporine	CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C	InChI=1S/C62H111N11O12/c1-25-27-28-40(15)52(75)51-56(79)65-43(26-2)58(81)67(18)33-48(74)68(19)44(29-34(3)4)55(78)66-49(38(11)12)61(84)69(20)45(30-35(5)6)54(77)63-41(16)53(76)64-42(17)57(80)70(21)46(31-36(7)8)59(82)71(22)47(32-37(9)10)60(83)72(23)50(39(13)14)62(85)73(51)24/h25,27,34-47,49-52,75H,26,28-33H2,1-24H3,(H,63,77)(H,64,76)(H,65,79)(H,66,78)	Cyclosporine ; (R-[R*,R*-(E)])-cyclic(L-alanyl-D-alanyl-N-methyl-L-leucyl-N-methyl-L-leucyl-N-methyl-L-valyl-3-hydroxy-N,4-dimethyl-L-2-amino-6-octenoyl-L-alpha-aminobutyryl-N-methylglycyl-N-methyl-L-leucyl-L-valyl-N-methyl-L-leucyl) ; 1,11-cyclo[L-alanyl-D-alanyl-N-methyl-L-leucyl-N-methyl-L-leucyl-N-methyl-L-valyl-(E)-(2S,3R,4R)-2-amino-3-hydroxy-N,4-dimethyloct-6-enoyl-L-2-aminobutanoyl-N-methylglycyl-N-methyl-L-leucyl-L-valyl-N-methyl-L-leucine] ; 30-ethyl-33-[(4E)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone ; Antibiotic S 7481F1 ; ciclosporin ; CsA ; CyA ; cyclo(L-alanyl-D-alanyl-N-methyl-L-leucyl-N-methyl-L-leucyl-N-methyl-L-valyl-((3R,4R,6E)-6,7-didehydro-3-hydroxy-N,4-dimethyl-L-2-aminooctanoyl)-L-2-aminobutanoyl-N-methylglycyl-N-methyl-L-leucyl-L-valyl-N-methylleucyl) ; cyclosporin A ; cyclosporine A ; OLO400	http://www.wikidata.org/entity/Q367700
01331	cefoxitin	COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3	InChI=1S/C16H17N3O7S2/c1-25-16(18-10(20)5-9-3-2-4-27-9)13(23)19-11(12(21)22)8(6-26-15(17)24)7-28-14(16)19/h2-4,14H,5-7H2,1H3,(H2,17,24)(H,18,20)(H,21,22)/t14-,16+/m1/s1	CFX ; (6R,7S)-3-[(carbamoyloxy)methyl]-7-methoxy-8-oxo-7-[(2-thienylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	http://www.wikidata.org/entity/Q2353907
00068	interferon beta-1b				http://www.wikidata.org/entity/Q1851162
00738	pentamidine	C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N	InChI=1S/C19H24N4O2/c20-18(21)14-4-8-16(9-5-14)24-12-2-1-3-13-25-17-10-6-15(7-11-17)19(22)23/h4-11H,1-3,12-13H2,(H3,20,21)(H3,22,23)	Pentamidine ; Pentam ; 1,5-Bis(4-amidinophenoxy)pentane ; 4,4'-(1,5-Pentanediylbis(oxy))bis-benzenecarboximidamide ; 4,4'-(Pentamethylenedioxy)dibenzamidine ; 4,4'-Diamidinodiphenoxypentane ; GNF-Pf-3680 ; MB-800 ; MB-800 [as isethionate] ; Nebupent [as isethionate] ; P,P'-(pentamethylenedioxy)dibenzamidine ; Pentacarinat [as isethionate] ; Pentam 300 ; Pentam 300 [as isethionate] ; Pentamidin ; Pentamidina ; Pentamidindiisetionat ; Pentamidinum ; RP-2512 ; RP-2512 [as isethionate]	http://www.wikidata.org/entity/Q416206
09146	iron sucrose	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.O.O.O.[OH-].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Na+].[Na+].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3]	InChI=1S/C12H22O11.5Fe.2Na.4H2O.8O/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12;;;;;;;;;;;;;;;;;;;/h4-11,13-20H,1-3H2;;;;;;;;4*1H2;;;;;;;;/q;5*+3;2*+1;;;;;8*-2/p-1/t4-,5-,6-,7-,8+,9-,10+,11-,12+;;;;;;;;;;;;;;;;;;;/m1.................../s1	Sucroferric oxyhydroxide ; Iron sucrose ; Ferric hydroxide sucrose complex ; Ferric Oxide, Saccharated ; Iron oxide saccharated ; Iron saccharate ; Iron sucrose complex ; Iron sugar ; Iron(III) hydroxide sucrose complex ; Saccharated ferric oxide ; Saccharated iron ; Saccharated iron oxide	http://www.wikidata.org/entity/Q27888379
04829	lysergic acid diethylamide	CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C	InChI=1S/C20H25N3O/c1-4-23(5-2)20(24)14-9-16-15-7-6-8-17-19(15)13(11-21-17)10-18(16)22(3)12-14/h6-9,11,14,18,21H,4-5,10,12H2,1-3H3/t14-,18-/m1/s1	LSD ; acid ; hits ; microdot ; sugar ; LSD 25 ; (+)-LSD ; (+)-lysergic acid diethylamide ; 9,10-didehydro-N,N-diethyl-6-methylergoline-8b-carboxamide ; blotter acid ; D-LSD ; D-LSD-25 ; D-lysergic acid dethylamide ; D-lysergic acid diethylamide ; D-lysergic acid N,N-diethylamide ; dextrolysergic acid diethylamide ; dots ; LSD-25 ; lysergamide ; lysergic acid amide ; lysergic acid diethylamide-25 ; lysergide ; mellow yellow ; N,N-diethyl-(+)-lysergamide ; N,N-diethyl-6-methyl-9,10-didehydroergoline-8-carboxamide ; N,N-diethyl-D-lysergamide ; N,N-diethyllysergamide ; window pane	http://www.wikidata.org/entity/Q23118
06701	dexmethylphenidate	COC(=O)C(C1CCCCN1)C2=CC=CC=C2	InChI=1S/C14H19NO2/c1-17-14(16)13(11-7-3-2-4-8-11)12-9-5-6-10-15-12/h2-4,7-8,12-13,15H,5-6,9-10H2,1H3/t12-,13-/m1/s1	(+)-threo-methylphenidate ; d-threo-methylphenidate ; D-TMP ; FOC124 ; methyl (R)-phenyl[(R)-piperidin-2-yl]acetate	http://www.wikidata.org/entity/Q1207210
00284	acarbose	CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)O)CO	InChI=1S/C25H43NO18/c1-6-11(26-8-2-7(3-27)12(30)15(33)13(8)31)14(32)19(37)24(40-6)43-22-10(5-29)42-25(20(38)17(22)35)44-21-9(4-28)41-23(39)18(36)16(21)34/h2,6,8-39H,3-5H2,1H3/t6-,8+,9-,10-,11-,12-,13+,14+,15+,16-,17-,18-,19-,20-,21-,22-,23-,24-,25-/m1/s1	BAY-G 5421 ; BAY-G-5421 ; Glucobay® ; Precose®	http://www.wikidata.org/entity/Q338005
01162	terazosin	COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC	InChI=1S/C19H25N5O4/c1-26-15-10-12-13(11-16(15)27-2)21-19(22-17(12)20)24-7-5-23(6-8-24)18(25)14-4-3-9-28-14/h10-11,14H,3-9H2,1-2H3,(H2,20,21,22)	Terazosin ; 1-(4-Amino-6,7-dimethoxy-2-quinazolinyl)-4-((tetrahydro-2-furanyl)carbonyl)piperazine ; ABBOTT-45975 ; Hytrin® ; Terazosina ; Terazosine ; Térazosine ; Terazosinum	http://www.wikidata.org/entity/Q280786
01035	procainamide	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N	InChI=1S/C13H21N3O/c1-3-16(4-2)10-9-15-13(17)11-5-7-12(14)8-6-11/h5-8H,3-4,9-10,14H2,1-2H3,(H,15,17)	Procainamide ; Biocoryl ; p-Amino-N-(2-diethylaminoethyl)benzamide ; p-Aminobenzoic diethylaminoethylamide ; Procainamida ; Procainamidum ; Procan® ; Pronestyl®	http://www.wikidata.org/entity/Q417597
06176	romidepsin	CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C	InChI=1S/C24H36N4O6S2/c1-6-16-21(30)28-20(14(4)5)24(33)34-15-9-7-8-10-35-36-12-17(22(31)25-16)26-23(32)19(13(2)3)27-18(29)11-15/h6-7,9,13-15,17,19-20H,8,10-12H2,1-5H3,(H,25,31)(H,26,32)(H,27,29)(H,28,30)/b9-7+,16-6-/t15-,17-,19-,20+/m1/s1	Antibiotic FR 901228 ; FK228 ; FR901228 ; Istodax® ; NSC-630176	http://www.wikidata.org/entity/Q7363205
00847	cysteamine	C(CS)N	InChI=1S/C2H7NS/c3-1-2-4/h4H,1-3H2	2-Amino-1-ethanethiol ; 2-AMINO-ethanethiol ; 2-aminoethane-1-thiol ; 2-Aminoethanethiol ; 2-Aminoethyl mercaptan ; MEA ; CASH ; (2-Mercaptoethyl)amine ; 2-amino-1-ethanethiol ; 2-Mercaptoethanamine ; Aminoethyl mercaptan ; b-Aminoethanethiol ; b-Aminoethylthiol ; b-Mercaptoethylamine ; Becaptan ; beta-Aminoethanethiol ; beta-aminoethylthiol ; beta-Aminoethylthiol ; beta-MEA ; beta-Mercaptoethylamine ; CI-9148 ; Cisteamina ; Cysteamide ; Cysteamin ; Cysteamine ; cysteamine hydrochloride ; Cysteinamine ; Decarboxycysteine ; Ethanethiolamine ; L-1573 ; Lambraten ; Lambratene ; Mecramine ; Mercamin ; Mercamine ; Mercaptamin ; Mercaptamina ; Mercaptamine ; Mercaptaminum ; Merkamin ; Riacon ; Thioethanolamine ; β-aminoethylthiol ; β-MEA	http://www.wikidata.org/entity/Q617563
00180	flunisolide	CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C	InChI=1S/C24H31FO6/c1-21(2)30-19-9-14-13-8-16(25)15-7-12(27)5-6-22(15,3)20(13)17(28)10-23(14,4)24(19,31-21)18(29)11-26/h5-7,13-14,16-17,19-20,26,28H,8-11H2,1-4H3/t13-,14-,16-,17-,19+,20+,22-,23-,24+/m0/s1	Flunisolide ; AeroBid® ; Flunisolida ; flunisolide anhydrous ; Flunisolide anhydrous ; Flunisolidum ; RS-3999	http://www.wikidata.org/entity/Q3746835
00603	medroxyprogesterone acetate	CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C	InChI=1S/C24H34O4/c1-14-12-18-19(22(4)9-6-17(27)13-21(14)22)7-10-23(5)20(18)8-11-24(23,15(2)25)28-16(3)26/h13-14,18-20H,6-12H2,1-5H3/t14-,18+,19-,20-,22+,23-,24-/m0/s1	Depo-Provera ; MPA ; Amen ; Provera ; Medroxyprogesterone acetate ; (6alpha)-17-(Acetyloxy)-6-methylpreg-4-ene-3,20-dione ; 17-Acetoxy-6alpha-methylprogesterone ; 17-Acetoxy-6α-methylprogesterone ; 17alpha-Hydroxy-6alpha-methylprogesterone acetate ; 17α-hydroxy-6α-methylprogesterone acetate ; 6-alpha-Methyl-17-alpha-acetoxyprogesterone ; 6-alpha-Methyl-17-alpha-hydroxyprogesterone acetate ; 6alpha-Methyl-17-acetoxy progesterone ; 6alpha-Methyl-17alpha-hydroxyprogesterone acetate ; 6alpha-Methyl-4-pregnene-3,20-dion-17alpha-ol acetate ; 6α-Methyl-17-acetoxy progesterone ; 6α-Methyl-17α-hydroxyprogesterone acetate ; Curretab ; Cycrin ; Depo-Subq Provera 104 ; Lunelle ; Medroxyacetate progesterone ; Medroxyprogesterone 17-acetate ; Methylacetoxyprogesterone ; Metigestrona	http://www.wikidata.org/entity/Q2823834
00390	digoxin	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O	InChI=1S/C41H64O14/c1-19-36(47)28(42)15-34(50-19)54-38-21(3)52-35(17-30(38)44)55-37-20(2)51-33(16-29(37)43)53-24-8-10-39(4)23(13-24)6-7-26-27(39)14-31(45)40(5)25(9-11-41(26,40)48)22-12-32(46)49-18-22/h12,19-21,23-31,33-38,42-45,47-48H,6-11,13-18H2,1-5H3/t19-,20-,21-,23-,24+,25-,26-,27+,28+,29+,30+,31-,33+,34+,35+,36-,37-,38-,39+,40+,41+/m1/s1	12beta-Hydroxydigitoxin ; 12β-hydroxydigitoxin ; Cardoxin ; Cogoxin ; Davoxin ; DGO621 ; Digacin ; Digazolan ; Digitalis glycoside ; Digossina ; Digoxin ; Digoxin Pediatric ; Digoxina ; Digoxine ; Digoxinum ; Dilanacin ; Dynamos ; Eudigox ; Homolle'S digitalin ; Lanacrist ; Lanadicor ; Lanicor ; Lanoxicaps ; Lanoxin ; Lanoxin Pediatric ; Neo-Lanicor ; Rougoxin ; SK-Digoxin ; Vanoxin	http://www.wikidata.org/entity/Q422222
01045	rifampicin	O=C(OC1C(C)C(O)C(C)C(O)C(C=CC=C(C(O)=NC=2C(O)=C3C(O)=C(C=4OC(OC=CC(OC)C1C)(C(=O)C4C3=C(O)C2C=NN5CCN(C)CC5)C)C)C)C)C	InChI=1S/C43H58N4O12/c1-21-12-11-13-22(2)42(55)45-33-28(20-44-47-17-15-46(9)16-18-47)37(52)30-31(38(33)53)36(51)26(6)40-32(30)41(54)43(8,59-40)57-19-14-29(56-10)23(3)39(58-27(7)48)25(5)35(50)24(4)34(21)49/h11-14,19-21,23-25,29,34-35,39,49-53H,15-18H2,1-10H3,(H,45,55)/b12-11+,19-14+,22-13-,44-20+/t21-,23+,24+,25+,29-,34-,35+,39+,43-/m0/s1	RFP ; 3-(((4-Methyl-1-piperazinyl)imino)methyl)rifamycin sv ; 3-(((4-Methyl-1-piperazinyl)imino)methyl)rifamycin SV ; BA-411661E ; BA-41166E ; L-5103 ; L-5103-LEPETIT ; rifampin	http://www.wikidata.org/entity/Q422652
00808	indapamide	CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N	InChI=1S/C16H16ClN3O3S/c1-10-8-11-4-2-3-5-14(11)20(10)19-16(21)12-6-7-13(17)15(9-12)24(18,22)23/h2-7,9-10H,8H2,1H3,(H,19,21)(H2,18,22,23)	Indapamide ; Hypen SR® ; Lozol®	http://www.wikidata.org/entity/Q1078392
